Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
ANT197H1,Representations of Intellectuals,,"This course is a First-Year Foundation Seminar and provides an opportunity for exploration of different topics and themes. The course explores ideas of intellectuals who carved transformative theories during war times or under repressive regimes in the twentieth century. Intellectuals featured in the course include Rosa Luxemburg, Frantz Fanon, Walter Benjamin, Lu Xin, Audre Lorde. Further, it would examine cultural representations of them, such as, graphic novels, fictions, essays, films and videos on them or relatable to their ideas. For example, it would assign reading of Red Rosa, a graphic novel of Luxemburg together with her own work Theory of Imperialism. Or it would juxtapose Lorde’s classic, Sister Outsider, with Octavia Butler’s science fiction, Parable of the Sower. First-Year Foundation Seminars are restricted to first-year students and do not normally contribute towards program completion. Not eligible for CR/NCR option.",[],[],[],[]
ANT198H1,Nature: A Cultural Introduction,,"This course is a First-Year Foundation Seminar and provides an opportunity for exploration of different topics and themes. The distinction (or dualism) between nature and culture is often described as a central feature of the western cultural imagination and of “modernity.” The nature/culture dualism is also relevant to many current debates about ecology and environment. This course explores various approaches to “nature” through a variety of written and visual texts, and focuses on representations of the nature/culture dualism. First-Year Foundation Seminars are restricted to first-year students and do not normally contribute towards program completion. Not eligible for CR/NCR option.",[],[],[],[]
ANT199H1,Living on the Water in Toronto,,"What do the Great Lakes mean to people living here? Especially Indigenous people? When and how do people care about the Great Lakes? Poems, stories, social science offer perspectives on the water from anthropology and arts. Field trips including paddling on a river, hiking; talks with local activists and artists. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
ANT200Y1,Introduction to Archaeology,,How did art and technology develop in the course of human evolution?  What led to the development of agriculture and settled village life?  How did social inequality and urbanism emerge?  This course takes a global perspective to explore the archaeological evidence that sheds light on these questions and other aspects of prehistory and early history.  Students will engage with the challenges posed by new discoveries and also with recent developments in archaeological method and theory.  The goal of the course is to involve students with the current state of archaeological research and some of the major issues archaeologists work to address.,[],[],[],[]
ANT203Y1,The Nature of Humans,,"This course examines where humans fit in the fabric of the natural world. It explores the history of ideas about humans in nature, humans as primates, the story of human evolution and modern human physical and genetic diversity.",[],[],[],[]
ANT204H1,Social Cultural Anthropology and Global Issues,,"A course focused on recent anthropological scholarship that seeks to understand and explain the transformation of contemporary societies and cultures. Topics may include some of the following: new patterns of global inequality, war and neo-colonialism, health and globalization, social justice and indigeneity, religious fundamentalism, gender inequalities, biotechnologies and society etc.",[],[],['ANT204Y1'],[]
ANT205H1,"Medical Anthropology: Sociocultural Perspectives on Illness, Medicine and Care",,"Introduction to medical anthropology with a focus on questions, methods, and insights from sociocultural anthropology. Explores the relationships among culture, society, and medicine with special attention to power, inequality, and globalization. Examples from many parts of the world, addressing biomedicine as well as other healing systems.",[],[],[],[]
ANT207H1,Core Concepts in Social and Cultural Anthropology,,"Society, culture, kinship, exchange, community, identity, politics, belief: these and other core concepts are explored in this course, which lays the foundation for advanced courses in social and cultural anthropology.",[],[],[],[]
ANT208H1,Medical Anthropology: an Evolutionary Perspective on Human Health,,"Introduction to applied evolutionary medical anthropology. It explores evidence for the evolution of human vulnerability to disease across the life cycle (conception to death) and implications for health of contemporary populations in behavioral ecological, cross-cultural, health and healing systems, historical trauma, intersectionality, and climate change, lenses.",[],[],[],[]
ANT210H1,Anthropologists and Indigenous Peoples in North America,,"This course provides a rigorous introduction to historical and contemporary relations between Indigenous peoples and anthropologists, spanning archaeology, biological/ evolutionary anthropology, and socio-cultural & linguistic fields. The course centers Indigenous experience, critique, and scholarship, and fosters students’ critical thinking skills as applied to the ethics and politics of anthropological research, past and present. The course is organised into three modules: 1.     Introduction to Indigenous peoples’ critiques and concerns regarding anthropology 2.     Understanding historical context of these issues 3.     In-depth discussion of current issues, oriented to emergent and possible future transformations in anthropology’s relations with Indigenous peoples.",[],[],['ANT388H1'],[]
ANT253H1,Language & Society,,"This course introduces linguistic analysis with a view towards its application to the study of the relation between culture and social structure. The interplay of pronunciation, grammar, semantics, and discourse with rituals, ideologies, and constructions of social meaning and worldview are discussed in tandem with the traditional branches of linguistic analysisphonology, morphology, grammar, syntax, and semantics. The objective of the course is to provide a broad framework for understanding the role of language in society.",[],[],['JAL253H1'],[]
